country,year,gini,se,break,equiv_scale,welfare_def,source1,source2,page,series,link,notes,date
United Kingdom,2002/2003,51.1,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2003/2004,51.7,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2004/2005,50.7,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2005/2006,51.8,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2006/2007,51.5,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2007/2008,51.6,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2008/2009,52.1,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2009/2010,52,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2010/2011,52.2,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2011/2012,51.7,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2012/2013,52.2,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2013/2014,50.3,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1977,30,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1978,29.8,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1979,30.1,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1980,31.2,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1981,31.8,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1982,31.5,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1983,32.7,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1984,31.7,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1985,33.6,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1986,34.5,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1987,36.1,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1988,37.1,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1989,36.3,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1990,38.6,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1991,37.8,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1992,37.3,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1993,37.8,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1994/1995,37,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1995/1996,36.5,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1996/1997,37.6,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1997/1998,37.8,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1998/1999,38.6,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1999/2000,38.7,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2000/2001,37.9,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2001/2002,39.3,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2002/2003,37.4,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2003/2004,37.7,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2004/2005,36.6,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2005/2006,37.6,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2006/2007,38.2,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2007/2008,37.7,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2008/2009,37.8,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2009/2010,37,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2010/2011,37.1,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2011/2012,36.3,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2012/2013,37.1,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2013/2014,36,,,"hh, oecd",gross income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1961,26.11112,0.531514542,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1962,24.83952,0.481101084,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1963,27.11299,0.600920813,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1964,26.41318,0.653482845,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1965,25.12448,0.545907418,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1966,26.0634,0.554928751,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1967,25.09403,0.567475212,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1968,24.95084,0.518108408,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1969,25.66273,0.535247419,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1970,25.91464,0.525771533,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1971,26.63186,0.557223191,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1972,26.92976,0.529469256,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1973,25.85874,0.532133043,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1974,25.11235,0.49022692,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1975,24.29659,0.448825123,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1976,24.26097,0.441788601,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1977,23.95271,0.43678899,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1978,23.95671,0.433455596,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1979,25.30981,0.475513645,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1980,25.74991,0.48991045,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1981,26.32599,0.503085734,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1982,26.11912,0.514806012,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1983,26.78422,0.543574164,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1984,26.99754,0.56416029,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1985,28.20465,0.59451828,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1986,29.09725,0.630813221,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1987,30.50179,0.661172016,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1988,32.25789,0.767192461,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1989,32.68299,0.807192059,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1990,33.91206,0.831871317,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1991,34.08231,0.831933634,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1992,34.00509,0.881821221,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1993-94,33.96542,0.880219058,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1994-95,33.26471,0.95915882,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1995-96,33.31889,1.007267049,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1996-97,33.33534,0.973669385,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1997-98,34.05488,1.161896034,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1998-99,34.83977,1.340489045,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,1999-00,34.6145,1.357778099,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2000-01,35.29415,1.456637431,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2001-02,34.8613,1.531831859,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2002-03,34.39462,1.390571549,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2003-04,33.97641,1.3311062,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2004-05,34.08286,1.2998381,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2005-06,34.53835,1.361305332,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2006-07,35.20598,1.375494447,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2007-08,35.83073,1.437610118,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2008-09,35.65574,1.478942801,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2009-10,35.76905,1.437582211,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2010-11,33.74662,1.148331892,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2011-12,34.03072,1.238198604,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
