country,year,gini,gini_se,welfare_def,equiv_scale,monetary,series,source1,page,link
Argentina,2008,0.4200988,0.00166461,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2008,0.39655012,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2008,0.44341,0.00208293,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2009,0.51,,disp,pc,TRUE,CEPAL Argentina disp pc 8,CEPALStat,Urban,http://interwp.cepal.org/sisgen/ws/cepalstat/getDataMeta.asp?IdIndicator=250
Argentina,2009,0.447,,disp,pc,FALSE,CEQ Argentina disp pc,Lustig and Pessino 2014,,http://dx.doi.org/10.1177/1091142113505193
Argentina,2009,0.41956815,0.00181561,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2009,0.39515277,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2009,0.44389334,0.00187575,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2010,0.509,,disp,pc,TRUE,CEPAL Argentina disp pc 8,CEPALStat,Urban,http://interwp.cepal.org/sisgen/ws/cepalstat/getDataMeta.asp?IdIndicator=250
Argentina,2010,0.40296436,0.00180814,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2010,0.38214639,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2010,0.42891183,0.00172881,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2011,0.492,,disp,pc,TRUE,CEPAL Argentina disp pc 8,CEPALStat,Urban,http://interwp.cepal.org/sisgen/ws/cepalstat/getDataMeta.asp?IdIndicator=250
Argentina,2011,0.39352746,0.00143046,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2011,0.3713499,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2011,0.41949004,0.00152547,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2012,0.475,,disp,pc,TRUE,CEPAL Argentina disp pc 8,CEPALStat,Urban,http://interwp.cepal.org/sisgen/ws/cepalstat/getDataMeta.asp?IdIndicator=250
Argentina,2012,0.404,,disp,pc,FALSE,CEQ Argentina disp pc,Rossignolo 2017,17,http://www.commitmentoequity.org/wp-content/uploads/2017/08/CEQ_WP45_Rossignolo__ImpactTaxesExpendituresinArgentina_June2017.pdf
Argentina,2012,0.502,,market,pc,FALSE,CEQ Argentina market pc,Rossignolo 2017,17,http://www.commitmentoequity.org/wp-content/uploads/2017/08/CEQ_WP45_Rossignolo__ImpactTaxesExpendituresinArgentina_June2017.pdf
Argentina,2012,0.38835565,0.00172438,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2012,0.36567204,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2012,0.41536595,0.0016947,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2013,0.472,,disp,pc,TRUE,CEPAL Argentina disp pc 8,CEPALStat,Urban,http://interwp.cepal.org/sisgen/ws/cepalstat/getDataMeta.asp?IdIndicator=250
Argentina,2013,0.38109825,0.00227344,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2013,0.35552584,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2013,0.41003012,0.00278897,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2014,0.47,,disp,pc,TRUE,CEPAL Argentina disp pc 8,CEPALStat,Urban,http://interwp.cepal.org/sisgen/ws/cepalstat/getDataMeta.asp?IdIndicator=250
Argentina,2014,0.37850858,0.00174067,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2014,0.35512177,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2014,0.40809363,0.00128624,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2015,0.37479692,0.00127741,disp,ae,TRUE,SEDLAC Argentina disp ae 4,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2015,0.35033118,,disp,hh,TRUE,SEDLAC Argentina disp hh 4,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2015,0.40529053,0.00141324,disp,pc,TRUE,SEDLAC Argentina disp pc 4,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2017,0.38520393000000003,0.0019004,disp,ae,TRUE,SEDLAC Argentina disp ae 5,SEDLAC,intervals ei,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2017,0.35631151,,disp,hh,TRUE,SEDLAC Argentina disp hh 5,SEDLAC,gini1,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Argentina,2017,0.41287591,0.00188058,disp,pc,TRUE,SEDLAC Argentina disp pc 5,SEDLAC,intervals pci,http://www.cedlas.econo.unlp.edu.ar/wp/wp-content/uploads/2018_inequality_LAC.xlsx
Armenia,1988,0.28,,gross,pc,,AG1993 Armenia gross pc,Tabatabai 1996; Alexeev and Gaddy 1993,119,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Armenia,1989,0.251,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,1990,0.269,,gross,pc,,AG1993 Armenia gross pc,Tabatabai 1996; Alexeev and Gaddy 1993,119,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Armenia,1996,0.444,,con,pc,FALSE,MY2006 Armenia con pc 1,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Armenia,1996,0.41978,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,1998,0.36,,con,pc,,ZKM2014 Armenia con pc,"Zhuang, Kanbur, and Maligalig 2014",24,https://books.google.com/books?id=nqbpAgAAQBAJ&pg=PA24
Armenia,1999,0.321,,con,pc,FALSE,MY2006 Armenia con pc 2,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Armenia,1999,0.301,,con,pc,FALSE,National Statistical Service of Armenia con pc 1,National Statistical Service of Armenia 2005,57,http://www.armstat.am/file/article/pv_04_2.pdf
Armenia,1999,0.597,,gross,pc,FALSE,National Statistical Service of Armenia gross pc 1,National Statistical Service of Armenia 2005,57,http://www.armstat.am/file/article/pv_04_2.pdf
Armenia,1999,0.36200000000000004,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2001,0.325,,con,pc,FALSE,MY2006 Armenia con pc 2,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Armenia,2001,0.354,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2002,0.289,,con,pc,,GIDD Armenia con pc,"Ackah, Bussolo, De Hoyos, and Medvedev 2008","",https://github.com/fsolt/swiid/raw/master/data-raw/GlobalDistStata.zip
Armenia,2002,0.31,,con,pc,FALSE,MY2006 Armenia con pc 2,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Armenia,2002,0.348,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2002,0.35869,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2003,0.285,,con,pc,FALSE,MY2006 Armenia con pc 2,Mitra and Yemtsov 2006,10,https://wdronline.worldbank.org/bitstream/handle/10986/9269/wps4007.pdf?sequence=1
Armenia,2003,0.33,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2003,0.484,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2004,0.26,,con,pc,FALSE,National Statistical Service of Armenia con pc 1,National Statistical Service of Armenia 2007,11,http://www.armstat.am/file/article/f_sec_4_06_5.pdf
Armenia,2004,0.395,,gross,pc,FALSE,National Statistical Service of Armenia gross pc 1,National Statistical Service of Armenia 2007,11,http://www.armstat.am/file/article/f_sec_4_06_5.pdf
Armenia,2004,0.375,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2004,0.455,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2005,0.257,,con,pc,FALSE,National Statistical Service of Armenia con pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_seq_4_07_5.pdf
Armenia,2005,0.359,,gross,pc,FALSE,National Statistical Service of Armenia gross pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_seq_4_07_5.pdf
Armenia,2005,0.36,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2005,0.434,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2006,0.263,,con,pc,FALSE,National Statistical Service of Armenia con pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_seq_4_08_5.pdf
Armenia,2006,0.369,,gross,pc,FALSE,National Statistical Service of Armenia gross pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_seq_4_08_5.pdf
Armenia,2006,0.297,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2006,0.4,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2007,0.288,,con,pc,FALSE,National Statistical Service of Armenia con pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_sec_4_09_8.1-8.2.pdf
Armenia,2007,0.371,,gross,pc,FALSE,National Statistical Service of Armenia gross pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_sec_4_09_8.1-8.2.pdf
Armenia,2007,0.312,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2007,0.409,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2008,0.242,,con,pc,FALSE,National Statistical Service of Armenia con pc,National Statistical Service of Armenia 2011,11,http://www.armstat.am/file/article/f_sec_4_11_8.1-8.2.doc.pdf
Armenia,2008,0.272,,con,pc,FALSE,National Statistical Service of Armenia con pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_seq_4_10_8.1-8.2.pdf
Armenia,2008,0.339,,gross,pc,FALSE,National Statistical Service of Armenia gross pc,National Statistical Service of Armenia 2011,11,http://www.armstat.am/file/article/f_sec_4_11_8.1-8.2.doc.pdf
Armenia,2008,0.389,,gross,pc,FALSE,National Statistical Service of Armenia gross pc 1,National Statistical Service of Armenia 2009,11,http://www.armstat.am/file/article/f_seq_4_10_8.1-8.2.pdf
Armenia,2008,0.292,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2008,0.384,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2008,0.309,,con,pc,,ZKM2014 Armenia con pc,"Zhuang, Kanbur, and Maligalig 2014",24,https://books.google.com/books?id=nqbpAgAAQBAJ&pg=PA24
Armenia,2009,0.257,,con,pc,FALSE,National Statistical Service of Armenia con pc,National Statistical Service of Armenia 2012,11,http://www.armstat.am/file/article/f_sec_4_12_8.1-8.2.doc.pdf
Armenia,2009,0.355,,gross,pc,FALSE,National Statistical Service of Armenia gross pc,National Statistical Service of Armenia 2012,11,http://www.armstat.am/file/article/f_sec_4_12_8.1-8.2.doc.pdf
Armenia,2009,0.28,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2009,0.4,,disp,pc,FALSE,Transmonee Armenia disp pc,Transmonee 2012,"",https://web.archive.org/web/20131030195756/http://www.transmonee.org/Downloads/EN/2012/TransMonEE_2012.xls
Armenia,2010,0.265,,con,pc,FALSE,National Statistical Service of Armenia con pc,National Statistical Service of Armenia 2013,11,http://www.armstat.am/file/article/f_sec_4_13_8.doc.pdf
Armenia,2010,0.362,,gross,pc,FALSE,National Statistical Service of Armenia gross pc,National Statistical Service of Armenia 2013,11,http://www.armstat.am/file/article/f_sec_4_13_8.doc.pdf
Armenia,2010,0.3,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2011,0.373,,disp,pc,FALSE,CEQ Armenia disp pc,Younger and Khachatryan 2017,18,http://www.commitmentoequity.org/wp-content/uploads/2017/09/CEQ-WP43_Younger-Khachatryan__Armenia_April-2017.pdf
Armenia,2011,0.46900000000000003,,market,pc,FALSE,CEQ Armenia market pc,Younger and Khachatryan 2017,18,http://www.commitmentoequity.org/wp-content/uploads/2017/09/CEQ-WP43_Younger-Khachatryan__Armenia_April-2017.pdf
Armenia,2011,0.267,,con,pc,FALSE,National Statistical Service of Armenia con pc,National Statistical Service of Armenia 2014,11,http://www.armstat.am/file/article/f_sec_4_2014_5.pdf
Armenia,2011,0.272,,gross,pc,FALSE,National Statistical Service of Armenia gross pc,National Statistical Service of Armenia 2014,11,http://www.armstat.am/file/article/f_sec_4_2014_5.pdf
Armenia,2011,0.294,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2012,0.269,,con,pc,FALSE,National Statistical Service of Armenia con pc,National Statistical Service of Armenia 2015,11,http://www.armstat.am/file/article/f_sec_4_2015_5.pdf
Armenia,2012,0.372,,gross,pc,FALSE,National Statistical Service of Armenia gross pc,National Statistical Service of Armenia 2015,11,http://www.armstat.am/file/article/f_sec_4_2015_5.pdf
Armenia,2012,0.29600000000000004,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2013,0.271,,con,pc,FALSE,NSS Armenia con pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2016_5.pdf
Armenia,2013,0.372,,gross,pc,FALSE,NSS Armenia gross pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2016_5.pdf
Armenia,2013,0.306,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2014,0.277,,con,pc,FALSE,NSS Armenia con pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2017_5.pdf
Armenia,2014,0.373,,gross,pc,FALSE,NSS Armenia gross pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2017_5.pdf
Armenia,2014,0.315,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2015,0.279,,con,pc,FALSE,NSS Armenia con pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2018_5.pdf
Armenia,2015,0.374,,gross,pc,FALSE,NSS Armenia gross pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2018_5.pdf
Armenia,2015,0.324,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2016,0.286,,con,pc,FALSE,NSS Armenia con pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2018_5.pdf
Armenia,2016,0.375,,gross,pc,FALSE,NSS Armenia gross pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2018_5.pdf
Armenia,2016,0.325,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Armenia,2017,0.289,,con,pc,FALSE,NSS Armenia con pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2018_5.pdf
Armenia,2017,0.359,,gross,pc,FALSE,NSS Armenia gross pc,National Statistical Service of Armenia,95,http://www.armstat.am/file/article/f_sec_4_2018_5.pdf
Armenia,2017,0.336,,con,pc,FALSE,Povcalnet Armenia con pc 1,World Bank Povcalnet,"",http://databank.worldbank.org/data/download/WDI_csv.zip
Australia,1967,0.281,,con,hh,,Podder1972 Australia con hh,Podder 1972,189,https://doi.org/10.1111/j.1475-4932.1972.tb01547.x
Australia,1967,0.317,,disp,hh,,Podder1972 Australia disp hh,Podder 1972,189,https://doi.org/10.1111/j.1475-4932.1972.tb01547.x
Australia,1967,0.332,,disp,pc,,Podder1972 Australia disp pc,Podder 1972,189,https://doi.org/10.1111/j.1475-4932.1972.tb01547.x
Australia,1967,0.335,,gross,hh,,Podder1972 Australia gross hh,Podder 1972,189,https://doi.org/10.1111/j.1475-4932.1972.tb01547.x
Australia,1969,0.346,,gross,pc,,Murray1981 Australia gross pc 1,Murray 1981,17,https://doi.org/10.1111/j.1475-4932.1981.tb01696.x
Australia,1974,0.376,,gross,hh,,Murray1981 Australia gross hh,Murray 1981,14,https://doi.org/10.1111/j.1475-4932.1981.tb01696.x
Australia,1974,0.343,,gross,pc,,Murray1981 Australia gross pc 1,Murray 1981,17,https://doi.org/10.1111/j.1475-4932.1981.tb01696.x
Australia,1974,0.356,,gross,pc,,Murray1981 Australia gross pc 2,Murray 1981,17,https://doi.org/10.1111/j.1475-4932.1981.tb01696.x
Australia,1975,0.206,,con,hh,TRUE,BCW2000 con hh 1,"Barrett, Crossley, and Worswick 2000",133,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.218,,con,oecdm,TRUE,BCW2000 con oecd 1,"Barrett, Crossley, and Worswick 2000",133,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.259,,con,pc,TRUE,BCW2000 con pc 1,"Barrett, Crossley, and Worswick 2000",133,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.202,0.003,con,sqrt,TRUE,BCW2000 con sqrt 1,"Barrett, Crossley, and Worswick 2000",127,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.242,,gross,hh,TRUE,BCW2000 gross hh 1,"Barrett, Crossley, and Worswick 2000",133,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.279,,gross,oecdm,TRUE,BCW2000 gross oecd 1,"Barrett, Crossley, and Worswick 2000",133,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.321,,gross,pc,TRUE,BCW2000 gross pc 1,"Barrett, Crossley, and Worswick 2000",133,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1975,0.259,0.004,gross,sqrt,TRUE,BCW2000 gross sqrt 1,"Barrett, Crossley, and Worswick 2000",121,http://onlinelibrary.wiley.com/doi/10.1111/j.1475-4932.2000.tb00011.x/epdf
Australia,1981,0.3331,0.0019,disp,hh,FALSE,LIS Australia disp hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.3133,0.0022,disp,pc,FALSE,LIS Australia disp pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.2819,0.0018,disp,sqrt,FALSE,LIS Australia disp sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.3766,0.0023,gross,hh,FALSE,LIS Australia gross hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.3549,0.0025,gross,pc,FALSE,LIS Australia gross pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.3273,0.0024,gross,sqrt,FALSE,LIS Australia gross sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.4624,0.0034,market,hh,FALSE,LIS Australia market hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.4401,0.003,market,pc,FALSE,LIS Australia market pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
Australia,1981,0.4035,0.0027,market,sqrt,FALSE,LIS Australia market sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/au.txt
